Timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,Label,
0:30:08,0.2457,19.2365,0.453,89.0902,344,3.44,0.0005,3,0,normal
0:30:09,0.2401,19.2587,0.4344,88.019,346,3.46,-0.0195,3,0,normal
0:30:10,0.2413,19.2523,0.4361,88.1533,349,3.49,-0.0042,3,0,normal
0:30:11,0.2488,19.2719,0.4453,87.155,349,3.49,,3,0,normal
0:30:12,0.2409,19.2894,0.4315,87.3646,349,3.49,0.0014,3,0,normal
0:30:13,0.2406,19.3909,0.4306,88.3685,350,3.5,0.0077,3,0,normal
0:30:14,0.2428,19.5123,0.4349,88.1892,357,3.57,0.0119,3,0,normal
0:30:15,0.2419,19.5074,0.4269,88.65,356,3.56,0.0055,3,0,normal
0:30:16,0.2539,19.5693,0.4225,89.3493,361,3.61,0.0055,3,0,normal
0:30:17,0.2492,19.6285,0.4411,89.1018,364,3.64,0.026,3,0,normal
0:30:18,0.2669,19.51,0.4366,89.1161,359,3.59,0.0138,3,0,normal
0:30:19,0.2675,19.4423,0.4222,89.2768,358,3.58,0.0041,3,0,normal
0:30:20,0.265,19.4394,0.4369,89.079,359,3.59,0.0285,3,0,normal
0:30:21,0.2546,19.4068,0.4448,89.3159,355,3.55,0.0267,3,0,normal
0:30:22,0.2581,19.4095,0.4346,90.4905,356,3.56,0.0054,3,0,normal
0:30:23,0.2485,19.3044,0.4258,90.1928,361,3.61,0.0085,3,0,normal
0:30:24,0.2324,19.3761,0.4219,89.5066,361,3.61,0.0038,3,0,normal
0:30:25,0.2363,19.3844,0.4095,88.5322,361,3.61,0.0014,3,0,normal
0:30:26,0.2223,19.3351,0.4215,87.71,366,3.66,0.023,3,0,normal
0:30:27,0.2277,19.2991,0.4181,88.8088,366,3.66,0.0095,3,0,normal
0:30:28,0.2243,19.3686,0.4145,87.7731,364,3.64,0.0065,3,0,normal
0:30:29,0.2395,19.314,0.4142,88.7288,367,3.67,0.0107,3,0,normal
0:30:30,0.2468,19.4005,0.4144,89.0011,371,3.71,0.0081,3,0,normal
0:30:31,0.2523,19.4655,0.4291,88.2621,374,3.74,0.023,3,0,normal
0:30:32,0.2405,19.4494,0.4246,88.4198,374,3.74,0.0047,3,0,normal
0:30:33,0.2576,19.4772,0.4172,87.9506,374,3.74,0.005,3,0,normal
0:30:34,0.2487,19.5033,0.4151,88.8862,374,3.74,0.0089,3,0,normal
0:30:35,0.2546,19.4861,0.4137,89.5124,376,3.76,0.0112,3,0,normal
0:30:36,0.257,19.4315,0.4232,88.9788,382,3.82,0.0192,3,0,normal
0:30:37,0.2606,19.3182,0.434,88.2342,375,3.75,0.0314,3,0,normal
0:30:38,0.2478,19.2573,0.4479,88.0458,375,3.75,0.0277,3,0,normal
0:30:39,0.2507,19.1384,0.4265,87.7877,370,3.7,0.005,3,0,normal
0:30:40,0.2516,19.0263,0.4216,88.2437,369,3.69,0.0152,3,0,normal
0:30:41,0.2439,18.956,0.4135,88.2784,368,3.68,0.0057,3,0,normal
0:30:42,0.2511,18.8669,0.4026,87.9455,365,3.65,0.0104,3,0,normal
0:30:43,0.2462,18.8623,0.4012,87.5933,365,3.65,0.0137,3,0,normal
0:30:44,0.2406,18.8266,0.4092,88.1843,367,3.67,0.0263,3,0,normal
0:30:45,0.2455,18.9438,0.4094,88.0802,372,3.72,0.0069,3,0,normal
0:30:46,0.2446,19.0054,0.4046,88.0049,372,3.72,0.0048,3,0,normal
0:30:47,0.2374,19.0207,0.4015,88.2674,374,3.74,0.0079,3,0,normal
0:30:48,0.2473,19.0225,0.3946,87.7592,374,3.74,0.0041,3,0,normal
0:30:49,0.2513,18.9383,0.3873,87.4798,373,3.73,0.0103,3,0,normal
0:30:50,0.2565,19.0688,0.3893,87.4616,379,3.79,0.0108,3,0,normal
0:30:51,0.254,19.0599,0.3796,87.9122,382,3.82,0.0011,3,0,normal
0:30:52,0.2573,19.0889,0.397,88.6791,386,3.86,0.021,3,0,normal
0:30:53,0.2495,19.0337,0.3906,88.5184,387,3.87,0.0062,3,0,normal
0:30:54,0.264,19.151,0.3877,88.0726,387,3.87,0.0063,3,0,normal
0:30:55,0.264,19.1419,0.406,88.52,391,3.91,0.0274,3,0,normal
0:30:56,0.2491,19.1908,0.4125,89.4687,395,3.95,0.016,3,0,normal
0:30:57,0.2495,19.0859,0.3972,89.1973,392,3.92,-0.0027,3,0,normal
0:30:58,0.2424,19.1637,0.385,89.4554,394,3.94,-0.0042,3,0,normal
0:30:59,0.2481,19.1312,0.3996,88.8457,392,3.92,0.0242,3,0,normal
0:31:00,0.2416,19.0635,0.3981,87.8134,394,3.94,0.0116,3,0,normal
0:31:01,0.2426,18.8983,0.3837,88.1901,398,3.98,-0.0003,3,0,normal
0:31:02,0.2608,18.9335,0.3955,88.1353,397,3.97,0.0237,3,0,normal
0:31:03,0.2642,18.9555,0.3976,88.9514,397,3.97,0.0167,3,0,normal
0:31:04,0.2445,18.8813,0.3902,87.9446,397,3.97,0.0069,3,0,normal
0:31:05,0.2497,18.8104,0.3669,87.8686,401,4.01,-0.0093,4,1,anomaly
0:31:06,0.2485,18.9773,0.3705,89.0172,405,4.05,0.0059,4,1,anomaly
0:31:07,0.2437,19.0065,0.3667,88.8612,411,4.11,0.0038,4,1,anomaly
0:31:08,0.2491,19.0532,0.3671,88.8504,414,4.14,-0.3087,4,1,anomaly
0:31:09,0.241,19.1356,0.3705,88.6414,418,4.18,0.003,4,1,anomaly
0:31:10,0.2368,19.1729,0.3721,88.2873,422,4.22,-0.0039,4,1,anomaly
0:31:11,0.2435,19.1518,0.3778,88.5964,420,4.2,0.0047,4,1,anomaly
0:31:12,0.2341,19.0941,0.3775,88.4124,422,4.22,-0.0064,4,1,anomaly
0:31:13,0.2382,19.1147,0.4019,88.3445,423,4.23,0.0243,4,1,anomaly
0:31:14,0.2346,19.0351,0.405,87.4127,420,4.2,0.0045,4,1,anomaly
0:31:15,0.2336,18.9812,0.4009,87.4808,415,4.15,0.0131,4,1,anomaly
0:31:16,0.2363,18.8682,0.3917,87.4113,413,4.13,0.0001,4,1,anomaly
0:31:17,0.2314,18.6822,0.3992,88.2356,412,4.12,0.0139,4,1,anomaly
0:31:18,0.2386,18.6872,0.4064,88.1196,409,4.09,0.0179,4,1,anomaly
0:31:19,0.2291,18.6586,0.3919,88.1403,410,4.1,-0.0014,4,1,anomaly
0:31:20,0.2423,18.7494,0.3795,88.179,414,4.14,-0.0105,4,1,anomaly
0:31:21,0.2318,18.7425,0.3915,87.9566,416,4.16,0.0128,4,1,anomaly
0:31:22,0.228,18.7537,0.3849,88.3674,415,4.15,-0.0034,4,1,anomaly
0:31:23,0.2254,18.6852,0.3668,87.6218,417,4.17,-0.0075,4,1,anomaly
0:31:24,0.2399,18.687,0.367,87.5171,418,4.18,0.0016,4,1,anomaly
0:31:25,0.2407,18.7691,0.3685,87.5515,422,4.22,0.1027,4,1,anomaly
0:31:26,0.2475,18.7893,0.3784,88.7042,422,4.22,0.019,4,1,anomaly
0:31:27,0.2394,18.7608,0.3908,88.4546,423,4.23,0.0257,4,1,anomaly
0:31:28,0.2426,18.7449,0.3869,87.7358,421,4.21,0.0083,4,1,anomaly
0:31:29,0.2364,18.6765,0.3853,88.3108,424,4.24,0.0135,4,1,anomaly
0:31:30,0.2533,18.7228,0.3858,87.936,421,4.21,0.0095,4,1,anomaly
0:31:31,0.2492,18.5827,0.3819,87.9922,420,4.2,0.0114,4,1,anomaly
0:31:32,0.2534,18.4946,0.3745,88.4529,416,4.16,0.0134,4,1,anomaly
0:31:33,0.2433,18.6194,0.3779,88.9922,421,4.21,0.0065,4,1,anomaly
0:31:34,0.2564,18.724,0.3797,88.5256,427,4.27,0.0066,4,1,anomaly
0:31:35,0.2513,18.625,0.3684,88.3696,424,4.24,0.0005,4,1,anomaly
0:31:36,0.2429,18.713,0.3758,88.0399,428,4.28,0.0136,4,1,anomaly
0:31:37,0.2494,18.6626,0.3724,87.8653,427,4.27,0.0117,4,1,anomaly
0:31:38,0.2436,18.707,0.3818,87.6604,426,4.26,0.0187,4,1,anomaly
0:31:39,0.2467,18.7098,0.3961,87.1269,428,4.28,0.0252,4,1,anomaly
0:31:40,0.2443,18.5683,0.3746,87.3455,425,4.25,-0.0084,4,1,anomaly
0:31:41,0.2401,18.516,0.3678,88.1736,429,4.29,0.0078,4,1,anomaly
0:31:42,0.2538,18.6615,0.3847,88.2265,433,4.33,0.0236,4,1,anomaly
0:31:43,0.2406,18.59,0.3987,87.9006,432,4.32,0.0261,4,1,anomaly
0:31:44,0.234,18.5394,0.3824,88.5707,427,4.27,0.0072,4,1,anomaly
0:31:45,0.2313,18.41,0.3595,87.7658,428,4.28,-0.0052,4,1,anomaly
0:31:46,0.2463,18.4692,0.3655,86.9753,426,4.26,0.0167,4,1,anomaly
0:31:47,0.2398,18.4859,0.3663,88.339,429,4.29,0.0104,4,1,anomaly
0:31:48,0.2398,18.4935,0.3598,89.5283,435,4.35,0.0031,4,1,anomaly
0:31:49,0.2287,18.65,0.3699,89.1189,438,4.38,0.0117,4,1,anomaly
0:31:50,0.2176,18.6426,0.3694,88.4246,440,4.4,0.0108,4,1,anomaly
0:31:51,0.2304,18.7286,0.3851,88.501,440,4.4,0.0245,4,1,anomaly
0:31:52,0.242,18.6053,0.3854,88.5945,437,4.37,0.017,4,1,anomaly
0:31:53,0.2492,18.6393,0.3731,88.8357,440,4.4,0.0031,4,1,anomaly
0:31:54,0.2623,18.6872,0.3658,88.4663,442,4.42,0.0004,4,1,anomaly
0:31:55,0.2588,18.6621,0.3707,88.5849,443,4.43,0.0114,4,1,anomaly
0:31:56,0.259,18.6953,0.3706,89.3062,448,4.48,0.0091,4,1,anomaly
0:31:57,0.246,18.7444,0.3767,89.2214,445,4.45,0.0164,4,1,anomaly
0:31:58,0.2421,18.6585,0.3855,88.7594,445,4.45,0.0223,4,1,anomaly
0:31:59,0.23,18.6213,0.3755,88.2638,447,4.47,0.0044,4,1,anomaly
0:32:00,0.2541,18.6285,0.3676,87.9817,446,4.46,0.0064,4,1,anomaly
0:32:01,0.2474,18.6229,0.3683,88.0429,448,4.48,0.0135,4,1,anomaly
0:32:02,0.2507,18.6313,0.3845,88.7048,450,4.5,0.026,4,1,anomaly
0:32:03,0.2369,18.5081,0.3622,88.9073,449,4.49,0.0429,4,1,anomaly
0:32:04,0.2382,18.5943,0.3703,88.8413,451,4.51,0.0182,4,1,anomaly
0:32:05,0.2293,18.4688,0.3728,88.2555,448,4.48,0.0154,4,1,anomaly
0:32:06,0.2318,18.4984,0.3685,87.2006,451,4.51,0.007,4,1,anomaly
0:32:07,0.2345,18.5583,0.3797,86.8844,455,4.55,0.0157,4,1,anomaly
0:32:08,0.2402,18.5894,0.3871,87.7143,456,4.56,0.0191,4,1,anomaly
0:32:09,0.2379,18.4495,0.3831,88.4891,452,4.52,0.016,4,1,anomaly
0:32:10,0.2485,18.4774,0.3904,88.5324,451,4.51,0.0202,4,1,anomaly
0:32:11,0.2415,18.4424,0.3955,88.6302,454,4.54,0.0217,4,1,anomaly
0:32:12,0.2405,18.459,0.3992,89.1569,457,4.57,0.0167,4,1,anomaly
0:32:13,0.2335,18.4299,0.3822,88.9111,452,4.52,0.0027,4,1,anomaly
0:32:14,0.2313,18.3571,0.3655,88.6433,456,4.56,-0.0019,4,1,anomaly
0:32:15,0.2365,18.4353,0.3743,88.6639,454,4.54,0.0191,4,1,anomaly
0:32:16,0.2502,18.4634,0.3722,89.17,455,4.55,0.0101,4,1,anomaly
0:32:17,0.2433,18.3748,0.3732,87.6866,455,4.55,0.0114,4,1,anomaly
0:32:18,0.2381,18.4624,0.3771,87.2873,455,4.55,0.0148,4,1,anomaly
0:32:19,0.236,18.5122,0.377,87.2445,460,4.6,0.01,4,1,anomaly
0:32:20,0.246,18.3752,0.3832,87.7424,456,4.56,0.0173,4,1,anomaly
0:32:21,0.2519,18.2962,0.3785,87.3748,456,4.56,0.0124,4,1,anomaly
0:32:22,0.2554,18.261,0.3832,87.8421,456,4.56,0.0189,4,1,anomaly
0:32:23,0.2491,18.2745,0.3834,88.353,456,4.56,0.0128,4,1,anomaly
0:32:24,0.2546,18.2812,0.3711,86.9808,453,4.53,0.0042,4,1,anomaly
0:32:25,0.2434,18.2802,0.3633,86.6329,458,4.58,0.0061,4,1,anomaly
0:32:26,0.236,18.3248,0.3563,86.6583,455,4.55,0.0066,4,1,anomaly
0:32:27,0.2379,18.4242,0.38,88.3292,459,4.59,0.0301,4,1,anomaly
0:32:28,0.2385,18.3714,0.3711,89.3025,460,4.6,0.0077,4,1,anomaly
0:32:29,0.2493,18.3926,0.3681,89.1644,459,4.59,0.0095,4,1,anomaly
0:32:30,0.2413,18.3926,0.378,89.2279,462,4.62,0.0177,4,1,anomaly
0:32:31,0.2316,18.3208,0.3782,88.5862,459,4.59,0.0136,4,1,anomaly
0:32:32,0.2455,18.252,0.3701,88.8926,458,4.58,0.0103,4,1,anomaly
0:32:33,0.2384,18.3133,0.3716,89.127,457,4.57,0.0146,4,1,anomaly
0:32:34,0.2372,18.225,0.3685,89.0513,460,4.6,0.0062,4,1,anomaly
0:32:35,0.2329,18.293,0.3784,89.3642,459,4.59,0.0192,4,1,anomaly
0:32:36,0.2376,18.284,0.3729,89.597,460,4.6,0.0094,4,1,anomaly
0:32:37,0.2472,18.2606,0.3644,88.8486,459,4.59,0.0021,4,1,anomaly
0:32:38,0.2452,18.2442,0.362,88.3735,460,4.6,0.0097,4,1,anomaly
0:32:39,0.2425,18.2592,0.3544,88.3422,461,4.61,-0.0633,4,1,anomaly
0:32:40,0.2363,18.2186,0.3646,88.8207,463,4.63,0.0199,4,1,anomaly
0:32:41,0.2302,18.2276,0.3684,88.9436,460,4.6,0.0094,4,1,anomaly
0:32:42,0.2397,18.3012,0.3589,88.1497,466,4.66,-0.0045,4,1,anomaly
0:32:43,0.2394,18.3225,0.3713,88.2957,465,4.65,0.017,4,1,anomaly
0:32:44,0.2525,18.2867,0.3704,87.8266,465,4.65,0.0151,4,1,anomaly
0:32:45,0.2425,18.2398,0.3658,88.1712,466,4.66,0.0053,4,1,anomaly
0:32:46,0.2326,18.3118,0.3615,88.1416,467,4.67,-0.0001,4,1,anomaly
0:32:47,0.2365,18.3434,0.3623,88.1921,473,4.73,-0.0008,4,1,anomaly
0:32:48,0.2303,18.2837,0.3632,88.2442,469,4.69,0.0082,4,1,anomaly
0:32:49,0.239,18.2452,0.3749,87.8332,469,4.69,0.0197,4,1,anomaly
0:32:50,0.2407,18.1981,0.3664,88.364,467,4.67,0.0035,4,1,anomaly
0:32:51,0.2357,18.1343,0.3597,87.6246,466,4.66,-0.0065,4,1,anomaly
0:32:52,0.2358,18.0588,0.3618,87.8882,468,4.68,0.0077,4,1,anomaly
0:32:53,0.2294,18.08,0.3609,88.3137,467,4.67,0.0064,4,1,anomaly
0:32:54,0.2264,18.0384,0.358,88.0939,467,4.67,0.0021,4,1,anomaly
0:32:55,0.2285,18.0297,0.3627,88.1033,470,4.7,0.0064,4,1,anomaly
0:32:56,0.2371,18.0776,0.3556,88.0845,470,4.7,-0.0032,4,1,anomaly
0:32:57,0.2385,18.1454,0.3585,87.7757,474,4.74,-0.0008,4,1,anomaly
0:32:58,0.248,18.2059,0.3551,88.0844,481,4.81,-0.0027,4,1,anomaly
0:32:59,0.2405,18.2302,0.3673,88.6126,485,4.85,0.0114,4,1,anomaly
0:33:00,0.2404,18.2832,0.3799,88.8546,481,4.81,0.0223,4,1,anomaly
0:33:01,0.248,18.2526,0.376,88.0516,482,4.82,-0.0014,4,1,anomaly
0:33:02,0.2261,18.2093,0.3606,87.8405,480,4.8,-0.0026,4,1,anomaly
0:33:03,0.2365,18.2321,0.368,88.1611,482,4.82,0.0135,4,1,anomaly
0:33:04,0.2467,18.2706,0.3752,87.9892,486,4.86,0.0103,4,1,anomaly
0:33:05,0.2486,18.2131,0.3793,88.3342,481,4.81,0.0191,4,1,anomaly
0:33:06,0.2364,18.2185,0.3832,89.1596,482,4.82,0.0139,4,1,anomaly
0:33:07,0.2254,18.0767,0.3771,88.43,482,4.82,0.0095,4,1,anomaly
0:33:08,0.2371,18.1768,0.3763,88.1511,482,4.82,0.0068,4,1,anomaly
0:33:09,0.226,18.0896,0.3715,88.3726,481,4.81,0.0095,4,1,anomaly
0:33:10,0.2362,18.1423,0.3734,87.525,484,4.84,0.0054,4,1,anomaly
0:33:11,0.2372,18.1623,0.3695,87.0934,484,4.84,0.0055,4,1,anomaly
0:33:12,0.2312,18.092,0.3682,86.9157,482,4.82,0.0107,4,1,anomaly
0:33:13,0.2361,18.0892,0.3655,86.8483,483,4.83,0.0056,4,1,anomaly
0:33:14,0.2393,18.0018,0.3533,87.5562,481,4.81,0.0028,4,1,anomaly
0:33:15,0.2406,17.8838,0.3564,88.3664,475,4.75,0.0222,4,1,anomaly
0:33:16,0.2364,17.8467,0.3701,89.2061,472,4.72,0.0289,4,1,anomaly
0:33:17,0.2359,17.7655,0.3609,89.0689,472,4.72,0.0087,4,1,anomaly
0:33:18,0.2403,17.7674,0.358,87.4443,474,4.74,0.0094,4,1,anomaly
0:33:19,0.2372,17.6953,0.3581,87.9277,473,4.73,0.0157,4,1,anomaly
0:33:20,0.2413,17.6755,0.3504,87.0373,477,4.77,0.0042,4,1,anomaly
0:33:21,0.234,17.8001,0.336,87.152,479,4.79,-0.0062,4,1,anomaly
0:33:22,0.23,17.8312,0.337,86.9079,484,4.84,0.0077,4,1,anomaly
0:33:23,0.2155,17.8586,0.34,86.4969,484,4.84,0.0153,4,1,anomaly
0:33:24,0.2194,17.9295,0.3437,86.4486,487,4.87,0.0097,4,1,anomaly
0:33:25,0.2277,17.9635,0.3495,86.671,493,4.93,0.0129,5,1,anomaly
0:33:26,0.2305,17.9354,0.3462,87.3655,495,4.95,0.0081,5,1,anomaly
0:33:27,0.2286,17.9654,0.3519,87.9612,496,4.96,0.0153,5,1,anomaly
0:33:28,0.2258,17.998,0.3472,88.2198,497,4.97,0.0077,5,1,anomaly
0:33:29,0.2278,18.098,0.3417,87.7311,501,5.01,-0.0014,5,1,anomaly
0:33:30,0.2305,18.0594,0.3223,87.933,503,5.03,-0.0074,5,1,anomaly
0:33:31,0.2442,18.1523,0.3316,88.4189,507,5.07,0.0161,5,1,anomaly
0:33:32,0.252,18.1948,0.3529,88.5987,510,5.1,0.026,5,1,anomaly
0:33:33,0.2407,18.1179,0.3504,88.2325,506,5.06,-0.481,5,1,anomaly
0:33:34,0.2313,18.0764,0.3517,87.6576,507,5.07,0.0068,5,1,anomaly
0:33:35,0.2319,18.0571,0.3386,87.1705,506,5.06,-0.0103,5,1,anomaly
0:33:36,0.2321,18.0318,0.3367,86.668,505,5.05,0.0035,5,1,anomaly
0:33:37,0.2414,18.0863,0.3413,86.6826,507,5.07,0.003,5,1,anomaly
0:33:38,0.2333,18.0995,0.335,87.4729,512,5.12,-0.0123,5,1,anomaly
0:33:39,0.2452,18.0711,0.3368,87.8833,509,5.09,0.0023,5,1,anomaly
0:33:40,0.2257,18.0923,0.3365,87.8063,510,5.1,0.0018,5,1,anomaly
0:33:41,0.2301,18.0562,0.3392,87.8412,510,5.1,-0.0008,5,1,anomaly
0:33:42,0.2437,18.0211,0.3395,88.2759,515,5.15,-0.0016,5,1,anomaly
0:33:43,0.2389,18.0295,0.3357,88.7527,512,5.12,0.0007,5,1,anomaly
0:33:44,0.2409,18.0025,0.3311,88.5277,514,5.14,-0.0077,5,1,anomaly
0:33:45,0.2312,17.9555,0.3193,88.0737,514,5.14,-0.0118,5,1,anomaly
0:33:46,0.226,18.0059,0.3408,88.0778,513,5.13,0.2238,5,1,anomaly
0:33:47,0.2336,17.9966,0.335,86.6337,514,5.14,0.0066,5,1,anomaly
0:33:48,0.2305,18.0325,0.3338,86.7834,514,5.14,0.008,5,1,anomaly
0:33:49,0.2392,17.9855,0.3451,87.2436,515,5.15,0.0223,5,1,anomaly
0:33:50,0.2454,17.918,0.3331,87.2536,512,5.12,0.0071,5,1,anomaly
0:33:51,0.2426,17.9331,0.3437,86.9527,514,5.14,0.0208,5,1,anomaly
0:33:52,0.2496,17.9553,0.3475,87.7189,516,5.16,0.0139,5,1,anomaly
0:33:53,0.2381,17.9404,0.332,88.3875,515,5.15,-0.0026,5,1,anomaly
0:33:54,0.2372,17.9389,0.3383,88.4639,518,5.18,0.016,5,1,anomaly
0:33:55,0.2406,17.9178,0.3338,88.1589,517,5.17,0.0098,5,1,anomaly
0:33:56,0.23,17.9281,0.3291,88.2082,519,5.19,0.0082,5,1,anomaly
0:33:57,0.24,17.9438,0.338,87.9228,521,5.21,0.0167,5,1,anomaly
0:33:58,0.2501,17.9445,0.3452,88.2104,522,5.22,0.0172,5,1,anomaly
0:33:59,0.2425,17.9541,0.3605,87.7024,520,5.2,0.026,5,1,anomaly
0:34:00,0.2538,17.8602,0.3466,87.6123,520,5.2,0.0042,5,1,anomaly
0:34:01,0.2482,17.8032,0.3398,87.9133,517,5.17,0.013,5,1,anomaly
0:34:02,0.242,17.9086,0.344,88.1779,519,5.19,0.0106,5,1,anomaly
0:34:03,0.2436,17.9679,0.3531,87.8585,522,5.22,0.0177,5,1,anomaly
0:34:04,0.2344,17.9663,0.3285,88.0759,523,5.23,-0.012,5,1,anomaly
0:34:05,0.2457,17.9491,0.3226,88.1484,524,5.24,0.0042,5,1,anomaly
0:34:06,0.2431,17.9951,0.3266,88.5516,526,5.26,0.0126,5,1,anomaly
0:34:07,0.2305,17.9876,0.3232,88.4484,527,5.27,0.0078,5,1,anomaly
0:34:08,0.2434,17.9581,0.3177,87.0723,529,5.29,0.0052,5,1,anomaly
0:34:09,0.2314,18.0947,0.3237,87.5607,533,5.33,0.0107,5,1,anomaly
0:34:10,0.2385,18.1287,0.3169,87.408,544,5.44,-0.0006,5,1,anomaly
0:34:11,0.2453,18.2158,0.3384,87.4715,544,5.44,0.024,5,1,anomaly
0:34:12,0.2311,18.1286,0.3411,87.2319,539,5.39,0.0147,5,1,anomaly
0:34:13,0.2335,18.0178,0.3481,87.7153,538,5.38,0.0235,5,1,anomaly
0:34:14,0.2399,18.0095,0.3521,86.754,535,5.35,0.0207,5,1,anomaly
0:34:15,0.2451,17.9353,0.3423,87.0598,531,5.31,0.0059,5,1,anomaly
0:34:16,0.2397,17.9006,0.3332,87.3111,529,5.29,0.011,5,1,anomaly
0:34:17,0.24,17.833,0.3356,86.8999,529,5.29,0.0188,5,1,anomaly
0:34:18,0.2416,17.789,0.3292,88.1379,527,5.27,0.0097,5,1,anomaly
0:34:19,0.2347,17.7959,0.3382,88.3691,527,5.27,0.0243,5,1,anomaly
0:34:20,0.2303,17.8486,0.342,88.9446,527,5.27,0.0138,5,1,anomaly
0:34:21,0.2348,17.8152,0.3359,87.9622,530,5.3,0.0074,5,1,anomaly
0:34:22,0.236,17.8064,0.331,87.4384,526,5.26,0.0071,5,1,anomaly
0:34:23,0.232,17.7589,0.3306,87.1056,530,5.3,0.0111,5,1,anomaly
0:34:24,0.2336,17.7969,0.3276,87.5828,530,5.3,0.0045,5,1,anomaly
0:34:25,0.23,17.7251,0.3239,87.737,530,5.3,0.0093,5,1,anomaly
0:34:26,0.2302,17.7893,0.3349,87.456,531,5.31,0.0209,5,1,anomaly
0:34:27,0.2257,17.762,0.3325,87.9323,531,5.31,0.009,5,1,anomaly
0:34:28,0.2284,17.7686,0.3339,87.3612,531,5.31,0.0105,5,1,anomaly
0:34:29,0.2256,17.7239,0.3285,87.4901,532,5.32,0.0078,5,1,anomaly
0:34:30,0.2229,17.6706,0.3194,86.9101,533,5.33,0.0041,5,1,anomaly
0:34:31,0.2246,17.7619,0.3215,87.183,534,5.34,0.0116,5,1,anomaly
0:34:32,0.2262,17.8138,0.3212,87.9804,539,5.39,0.0078,5,1,anomaly
0:34:33,0.2255,17.9709,0.3137,87.8878,544,5.44,-0.0049,5,1,anomaly
0:34:34,0.2463,18.0111,0.317,86.8796,549,5.49,0.0079,5,1,anomaly
0:34:35,0.2418,18.0266,0.3178,88.0144,551,5.51,0.008,5,1,anomaly
0:34:36,0.2347,18.0163,0.3361,88.8739,547,5.47,0.0255,5,1,anomaly
0:34:37,0.2458,17.9326,0.3438,88.1996,544,5.44,0.0218,5,1,anomaly
0:34:38,0.245,17.8874,0.3316,87.8429,543,5.43,0.0037,5,1,anomaly
0:34:39,0.247,17.8118,0.3175,88.2993,538,5.38,0.0038,5,1,anomaly
0:34:40,0.2416,17.8468,0.3232,88.5315,544,5.44,0.013,5,1,anomaly
0:34:41,0.2465,17.7846,0.3297,87.9251,544,5.44,0.0176,5,1,anomaly
0:34:42,0.2295,17.7182,0.3296,87.9263,539,5.39,0.0196,5,1,anomaly
0:34:43,0.2214,17.6872,0.3278,88.3324,539,5.39,0.0101,5,1,anomaly
0:34:44,0.2365,17.6423,0.3238,88.3564,540,5.4,0.0134,5,1,anomaly
0:34:45,0.2313,17.628,0.3228,88.254,539,5.39,0.012,5,1,anomaly
0:34:46,0.237,17.6079,0.3248,87.2219,541,5.41,0.014,5,1,anomaly
0:34:47,0.238,17.6119,0.311,87.6815,538,5.38,0.0011,5,1,anomaly
0:34:48,0.2203,17.6619,0.3139,87.3018,545,5.45,0.0097,5,1,anomaly
0:34:49,0.2295,17.7365,0.3197,86.9714,545,5.45,0.0119,5,1,anomaly
0:34:50,0.2283,17.6896,0.3263,87.205,549,5.49,0.0176,5,1,anomaly
0:34:51,0.2337,17.6632,0.316,86.7579,543,5.43,0.014,5,1,anomaly
0:34:52,0.2305,17.6919,0.3218,86.9462,544,5.44,0.0166,5,1,anomaly
0:34:53,0.2372,17.6355,0.3209,87.2496,546,5.46,0.0083,5,1,anomaly
0:34:54,0.2325,17.6166,0.322,87.5349,545,5.45,0.0101,5,1,anomaly
0:34:55,0.247,17.598,0.3258,88.172,544,5.44,0.0158,5,1,anomaly
0:34:56,0.2296,17.605,0.3203,88.3047,547,5.47,0.0044,5,1,anomaly
0:34:57,0.2354,17.5965,0.327,87.4907,548,5.48,0.0197,5,1,anomaly
0:34:58,0.229,17.6687,0.3213,87.0083,546,5.46,0.0051,5,1,anomaly
0:34:59,0.2344,17.7344,0.3276,86.737,550,5.5,0.0136,5,1,anomaly
0:35:00,0.2414,17.7813,0.33,87.8119,553,5.53,-0.8256,5,1,anomaly
0:35:01,0.2363,17.7431,0.3253,87.4465,554,5.54,0.0041,5,1,anomaly
0:35:02,0.2335,17.7244,0.3226,87.7514,553,5.53,0.0099,5,1,anomaly
0:35:03,0.232,17.6455,0.3173,87.8498,552,5.52,0.0087,5,1,anomaly
0:35:04,0.2385,17.7597,0.3191,88.3815,555,5.55,0.0068,5,1,anomaly
0:35:05,0.2357,17.7154,0.324,89.2242,557,5.57,0.013,5,1,anomaly
0:35:06,0.2464,17.7175,0.3303,88.8054,558,5.58,0.0167,5,1,anomaly
0:35:07,0.2477,17.6503,0.3305,89.152,553,5.53,0.0182,5,1,anomaly
0:35:08,0.2363,17.604,0.3185,89.6012,552,5.52,0.0031,5,1,anomaly
0:35:09,0.2462,17.6627,0.3141,88.7237,556,5.56,0.0046,5,1,anomaly
0:35:10,0.2442,17.6246,0.3108,88.4728,559,5.59,0.0096,5,1,anomaly
0:35:11,0.2471,17.7151,0.3067,89.2496,560,5.6,0.0048,5,1,anomaly
0:35:12,0.2361,17.752,0.3059,89.1938,560,5.6,0.0067,5,1,anomaly
0:35:13,0.2422,17.7687,0.3048,89.233,567,5.67,0.0035,5,1,anomaly
0:35:14,0.2376,17.7718,0.3094,88.4931,567,5.67,0.0124,5,1,anomaly
0:35:15,0.2373,17.8558,0.3044,88.1251,569,5.69,0.0016,5,1,anomaly
